,FGA_l,FTA_l,MIN_TOT,OREB_l,TOV_l,lineup_ids,lineup_names,points_allowed,points_scored
6825,21.0,3.0,11.4,0.9,0.9,1626164 - 203462 - 203098 - 203458 - 203141,"Booker,Devin - Goodwin,Archie - Jenkins,John - Len,Alex - Teletovic,Mirza",27.9,21.0
6826,12.0,4.0,3.8,2.0,0.0,1626164 - 203462 - 202688 - 203458 - 200782,"Booker,Devin - Goodwin,Archie - Knight,Brandon - Len,Alex - Tucker,PJ",11.0,21.0
6827,7.0,2.0,3.8,3.0,1.0,1626164 - 203458 - 200782 - 203933 - 201603,"Booker,Devin - Len,Alex - Tucker,PJ - Warren,TJ - Weems,Sonny",12.0,7.0
6828,7.0,0.0,3.8,1.0,1.0,203462 - 202688 - 202720 - 101179 - 203141,"Goodwin,Archie - Knight,Brandon - Leuer,Jon - Price,Ronnie - Teletovic,Mirza",10.0,8.0
6829,10.0,2.0,3.8,4.0,2.0,202688 - 203458 - 203141 - 203933 - 201603,"Knight,Brandon - Len,Alex - Teletovic,Mirza - Warren,TJ - Weems,Sonny",7.0,8.0
6830,6.0,6.0,3.8,1.0,2.0,203458 - 203141 - 200782 - 203933 - 201603,"Len,Alex - Teletovic,Mirza - Tucker,PJ - Warren,TJ - Weems,Sonny",6.0,10.0
6831,6.0,2.0,3.8,1.0,0.0,202720 - 203895 - 202693 - 203141 - 203933,"Leuer,Jon - McRae,Jordan - Morris,Markieff - Teletovic,Mirza - Warren,TJ",8.0,9.0
6832,7.0,2.0,3.7,0.0,0.0,202339 - 203928 - 202688 - 203141 - 200782,"Bledsoe,Eric - Jefferson,Cory - Knight,Brandon - Teletovic,Mirza - Tucker,PJ",9.0,14.0
6833,6.0,4.0,3.7,1.0,0.0,202339 - 202688 - 203458 - 202720 - 101179,"Bledsoe,Eric - Knight,Brandon - Len,Alex - Leuer,Jon - Price,Ronnie",9.0,10.0
6834,10.0,1.0,3.7,2.0,0.0,201978 - 203462 - 203458 - 202720 - 203141,"Budinger,Chase - Goodwin,Archie - Len,Alex - Leuer,Jon - Teletovic,Mirza",10.0,9.0
6835,8.0,2.0,3.7,0.0,1.0,203462 - 203458 - 202693 - 203141 - 201603,"Goodwin,Archie - Len,Alex - Morris,Markieff - Teletovic,Mirza - Weems,Sonny",9.0,8.0
6836,21.0,0.0,10.8,3.0,3.0,202339 - 203462 - 203458 - 203141 - 203933,"Bledsoe,Eric - Goodwin,Archie - Len,Alex - Teletovic,Mirza - Warren,TJ",18.0,18.0
6837,51.2,12.0,28.8,6.4,11.2,202339 - 202688 - 203458 - 202720 - 203933,"Bledsoe,Eric - Knight,Brandon - Len,Alex - Leuer,Jon - Warren,TJ",60.0,60.8
6838,30.0,4.0,18.0,3.0,6.0,202339 - 202720 - 101179 - 203141 - 203933,"Bledsoe,Eric - Leuer,Jon - Price,Ronnie - Teletovic,Mirza - Warren,TJ",45.0,40.0
6839,11.0,4.0,7.2,0.0,3.0,1626164 - 203485 - 202693 - 203141 - 203933,"Booker,Devin - Brown,Lorenzo - Morris,Markieff - Teletovic,Mirza - Warren,TJ",13.0,16.0
6840,6.0,2.0,3.6,0.0,1.0,1626164 - 2199 - 203462 - 203458 - 201603,"Booker,Devin - Chandler,Tyson - Goodwin,Archie - Len,Alex - Weems,Sonny",7.0,5.0
6841,13.0,5.0,7.2,0.0,2.0,1626164 - 203458 - 202693 - 101179 - 203933,"Booker,Devin - Len,Alex - Morris,Markieff - Price,Ronnie - Warren,TJ",18.0,23.0
6842,12.0,3.0,7.2,1.0,2.0,1626164 - 202693 - 101179 - 203141 - 203933,"Booker,Devin - Morris,Markieff - Price,Ronnie - Teletovic,Mirza - Warren,TJ",15.0,11.0
6843,12.0,3.0,7.0,0.0,2.0,202339 - 1626164 - 203458 - 202693 - 203933,"Bledsoe,Eric - Booker,Devin - Len,Alex - Morris,Markieff - Warren,TJ",23.0,10.0
6844,61.2,14.4,31.5,11.7,9.0,202339 - 2199 - 202688 - 202693 - 203933,"Bledsoe,Eric - Chandler,Tyson - Knight,Brandon - Morris,Markieff - Warren,TJ",79.2,53.1
6845,56.0,23.0,35.0,5.0,14.0,202339 - 202688 - 202720 - 203141 - 200782,"Bledsoe,Eric - Knight,Brandon - Leuer,Jon - Teletovic,Mirza - Tucker,PJ",92.0,78.0
6846,15.0,4.0,7.0,3.0,1.0,1626164 - 203462 - 203458 - 202693 - 203933,"Booker,Devin - Goodwin,Archie - Len,Alex - Morris,Markieff - Warren,TJ",11.0,20.0
6847,11.0,4.0,7.0,0.0,1.0,2199 - 202688 - 202720 - 101179 - 203933,"Chandler,Tyson - Knight,Brandon - Leuer,Jon - Price,Ronnie - Warren,TJ",20.0,14.0
6848,25.2,4.0,14.0,1.2,3.2,202688 - 203458 - 101179 - 203141 - 203933,"Knight,Brandon - Len,Alex - Price,Ronnie - Teletovic,Mirza - Warren,TJ",26.0,38.0
6849,9.0,8.0,6.8,3.0,4.0,1626164 - 2199 - 203462 - 202688 - 200782,"Booker,Devin - Chandler,Tyson - Goodwin,Archie - Knight,Brandon - Tucker,PJ",14.0,10.0
6850,9.0,4.0,6.8,1.0,4.0,1626164 - 2199 - 203895 - 202693 - 200782,"Booker,Devin - Chandler,Tyson - McRae,Jordan - Morris,Markieff - Tucker,PJ",13.0,14.0
6851,12.9,5.1,10.2,0.0,5.1,1626164 - 203462 - 202693 - 203141 - 203933,"Booker,Devin - Goodwin,Archie - Morris,Markieff - Teletovic,Mirza - Warren,TJ",29.1,24.0
6852,14.0,0.0,6.8,3.0,2.0,203462 - 203458 - 203895 - 202693 - 201603,"Goodwin,Archie - Len,Alex - McRae,Jordan - Morris,Markieff - Weems,Sonny",11.0,14.0
6853,26.0,0.0,13.6,1.2,6.0,202688 - 202720 - 203141 - 203933 - 201603,"Knight,Brandon - Leuer,Jon - Teletovic,Mirza - Warren,TJ - Weems,Sonny",36.4,35.2
6854,18.0,9.9,9.9,2.1,3.9,202339 - 2199 - 202688 - 200782 - 203933,"Bledsoe,Eric - Chandler,Tyson - Knight,Brandon - Tucker,PJ - Warren,TJ",24.0,21.0
6855,11.0,2.0,6.6,2.0,3.0,1626164 - 2199 - 203458 - 200782 - 201603,"Booker,Devin - Chandler,Tyson - Len,Alex - Tucker,PJ - Weems,Sonny",14.0,12.0
6856,13.0,4.0,6.6,2.0,1.0,1626164 - 202688 - 101179 - 203141 - 203933,"Booker,Devin - Knight,Brandon - Price,Ronnie - Teletovic,Mirza - Warren,TJ",20.0,22.0
6857,14.1,3.9,9.9,0.0,5.1,201978 - 203462 - 203098 - 203458 - 203141,"Budinger,Chase - Goodwin,Archie - Jenkins,John - Len,Alex - Teletovic,Mirza",30.9,12.9
6858,11.0,4.0,6.6,1.0,1.0,203098 - 203458 - 101179 - 203141 - 200782,"Jenkins,John - Len,Alex - Price,Ronnie - Teletovic,Mirza - Tucker,PJ",18.0,13.0
6859,18.0,12.0,9.3,2.1,3.0,202339 - 202688 - 202693 - 203141 - 200782,"Bledsoe,Eric - Knight,Brandon - Morris,Markieff - Teletovic,Mirza - Tucker,PJ",27.0,21.9
6860,11.0,4.0,6.2,2.0,2.0,1626164 - 203458 - 203895 - 202693 - 200782,"Booker,Devin - Len,Alex - McRae,Jordan - Morris,Markieff - Tucker,PJ",9.0,12.0
6861,12.0,0.0,6.2,1.0,3.0,203485 - 202720 - 203141 - 200782 - 203933,"Brown,Lorenzo - Leuer,Jon - Teletovic,Mirza - Tucker,PJ - Warren,TJ",16.0,12.0
6862,15.0,1.0,6.2,4.0,2.0,202688 - 202693 - 101179 - 203141 - 203933,"Knight,Brandon - Morris,Markieff - Price,Ronnie - Teletovic,Mirza - Warren,TJ",11.0,20.0
6863,13.0,2.0,6.2,4.0,3.0,203458 - 101179 - 203141 - 203933 - 201603,"Len,Alex - Price,Ronnie - Teletovic,Mirza - Warren,TJ - Weems,Sonny",9.0,11.0
6864,11.0,8.0,6.0,3.0,2.0,1626164 - 203462 - 203458 - 203141 - 201603,"Booker,Devin - Goodwin,Archie - Len,Alex - Teletovic,Mirza - Weems,Sonny",14.0,15.0
6865,72.8,18.2,39.0,3.9,14.3,1626164 - 202688 - 203458 - 203141 - 200782,"Booker,Devin - Knight,Brandon - Len,Alex - Teletovic,Mirza - Tucker,PJ",94.9,84.5
6866,51.3,9.9,27.0,3.6,7.2,1626164 - 202688 - 202720 - 203141 - 203933,"Booker,Devin - Knight,Brandon - Leuer,Jon - Teletovic,Mirza - Warren,TJ",54.9,57.6
6867,12.0,4.0,6.0,1.0,2.0,201978 - 203462 - 203098 - 202720 - 1626210,"Budinger,Chase - Goodwin,Archie - Jenkins,John - Leuer,Jon - Williams,Alan",21.0,17.0
6868,20.1,2.1,9.0,3.9,5.1,2199 - 203462 - 202688 - 203141 - 203933,"Chandler,Tyson - Goodwin,Archie - Knight,Brandon - Teletovic,Mirza - Warren,TJ",21.0,18.0
6869,13.0,6.0,6.0,1.0,2.0,2199 - 202688 - 202693 - 101179 - 200782,"Chandler,Tyson - Knight,Brandon - Morris,Markieff - Price,Ronnie - Tucker,PJ",16.0,12.0
6870,37.2,9.0,18.0,7.2,4.2,202688 - 203458 - 202720 - 101179 - 203933,"Knight,Brandon - Len,Alex - Leuer,Jon - Price,Ronnie - Warren,TJ",30.0,37.2
6871,13.0,2.0,6.0,3.0,1.0,202688 - 203458 - 202693 - 101179 - 203933,"Knight,Brandon - Len,Alex - Morris,Markieff - Price,Ronnie - Warren,TJ",12.0,13.0
6872,32.9,9.1,20.3,4.2,7.0,202339 - 202688 - 203458 - 203141 - 200782,"Bledsoe,Eric - Knight,Brandon - Len,Alex - Teletovic,Mirza - Tucker,PJ",47.6,48.3
6873,74.2,26.6,40.6,7.0,8.4,1626164 - 203458 - 101179 - 203141 - 200782,"Booker,Devin - Len,Alex - Price,Ronnie - Teletovic,Mirza - Tucker,PJ",100.8,99.4
6874,10.0,0.0,5.8,0.0,2.0,2199 - 202688 - 202693 - 200782 - 201603,"Chandler,Tyson - Knight,Brandon - Morris,Markieff - Tucker,PJ - Weems,Sonny",18.0,8.0
6875,14.1,3.0,8.4,0.9,2.1,202339 - 1626164 - 202688 - 203458 - 200782,"Bledsoe,Eric - Booker,Devin - Knight,Brandon - Len,Alex - Tucker,PJ",21.0,15.0
6876,15.9,0.9,8.4,2.1,2.1,1626164 - 203462 - 203458 - 202693 - 201603,"Booker,Devin - Goodwin,Archie - Len,Alex - Morris,Markieff - Weems,Sonny",21.0,14.1
6877,31.2,1.2,16.8,1.2,4.8,1626164 - 202688 - 203458 - 203141 - 203933,"Booker,Devin - Knight,Brandon - Len,Alex - Teletovic,Mirza - Warren,TJ",45.6,37.8
6878,12.0,0.0,5.6,3.0,3.0,203485 - 202693 - 203141 - 200782 - 203933,"Brown,Lorenzo - Morris,Markieff - Teletovic,Mirza - Tucker,PJ - Warren,TJ",13.0,7.0
6879,13.0,5.0,5.6,2.0,1.0,201978 - 203098 - 202720 - 101179 - 1626210,"Budinger,Chase - Jenkins,John - Leuer,Jon - Price,Ronnie - Williams,Alan",17.0,13.0
6880,9.0,8.0,5.6,3.0,0.0,2199 - 203462 - 203458 - 101179 - 200782,"Chandler,Tyson - Goodwin,Archie - Len,Alex - Price,Ronnie - Tucker,PJ",11.0,12.0
6881,17.1,2.1,8.4,0.9,2.1,202688 - 202720 - 101179 - 200782 - 203933,"Knight,Brandon - Leuer,Jon - Price,Ronnie - Tucker,PJ - Warren,TJ",27.9,21.0
6882,18.0,0.0,8.1,2.1,2.1,202339 - 1626164 - 202693 - 203141 - 203933,"Bledsoe,Eric - Booker,Devin - Morris,Markieff - Teletovic,Mirza - Warren,TJ",23.1,21.0
6883,11.0,0.0,5.4,2.0,3.0,202339 - 203458 - 202693 - 101179 - 203933,"Bledsoe,Eric - Len,Alex - Morris,Markieff - Price,Ronnie - Warren,TJ",10.0,15.0
6884,12.9,6.9,8.1,3.0,3.0,1626164 - 202688 - 203458 - 101179 - 203141,"Booker,Devin - Knight,Brandon - Len,Alex - Price,Ronnie - Teletovic,Mirza",18.9,18.9
6885,13.0,0.0,5.4,3.0,2.0,201978 - 203098 - 203458 - 101179 - 203141,"Budinger,Chase - Jenkins,John - Len,Alex - Price,Ronnie - Teletovic,Mirza",17.0,9.0
6886,27.0,6.0,13.0,3.0,3.0,202339 - 202688 - 202720 - 202693 - 200782,"Bledsoe,Eric - Knight,Brandon - Leuer,Jon - Morris,Markieff - Tucker,PJ",28.0,30.0
6887,8.0,2.0,5.2,2.0,4.0,1626164 - 2199 - 203458 - 203141 - 200782,"Booker,Devin - Chandler,Tyson - Len,Alex - Teletovic,Mirza - Tucker,PJ",17.0,5.0
6888,11.0,5.0,5.2,2.0,2.0,1626164 - 203462 - 203458 - 203515 - 203141,"Booker,Devin - Goodwin,Archie - Len,Alex - Pressey,Phil - Teletovic,Mirza",19.0,12.0
6889,51.7,24.2,28.6,5.5,6.6,1626164 - 203462 - 203458 - 203141 - 200782,"Booker,Devin - Goodwin,Archie - Len,Alex - Teletovic,Mirza - Tucker,PJ",53.9,71.5
6890,8.0,7.0,5.2,1.0,1.0,1626164 - 203462 - 101179 - 203141 - 201603,"Booker,Devin - Goodwin,Archie - Price,Ronnie - Teletovic,Mirza - Weems,Sonny",6.0,15.0
6891,25.2,13.8,15.6,3.0,6.0,1626164 - 203098 - 203458 - 203141 - 200782,"Booker,Devin - Jenkins,John - Len,Alex - Teletovic,Mirza - Tucker,PJ",46.2,30.0
6892,32.9,7.0,18.2,2.8,9.8,1626164 - 202720 - 101179 - 203141 - 200782,"Booker,Devin - Leuer,Jon - Price,Ronnie - Teletovic,Mirza - Tucker,PJ",41.3,34.3
6893,13.0,2.0,5.2,3.0,1.0,202688 - 202720 - 202693 - 101179 - 203933,"Knight,Brandon - Leuer,Jon - Morris,Markieff - Price,Ronnie - Warren,TJ",5.0,9.0
6894,18.0,7.2,10.0,1.2,1.2,202339 - 1626164 - 203458 - 101179 - 203141,"Bledsoe,Eric - Booker,Devin - Len,Alex - Price,Ronnie - Teletovic,Mirza",14.0,29.2
6895,23.0,5.0,12.5,1.0,4.0,202339 - 1626164 - 202720 - 203141 - 203933,"Bledsoe,Eric - Booker,Devin - Leuer,Jon - Teletovic,Mirza - Warren,TJ",40.0,22.0
6896,11.1,6.0,7.5,2.1,3.0,202339 - 202688 - 202693 - 101179 - 200782,"Bledsoe,Eric - Knight,Brandon - Morris,Markieff - Price,Ronnie - Tucker,PJ",19.8,6.9
6897,15.0,5.0,12.5,1.0,8.0,1626164 - 203462 - 203458 - 101179 - 203141,"Booker,Devin - Goodwin,Archie - Len,Alex - Price,Ronnie - Teletovic,Mirza",29.0,19.0
6898,6.9,3.9,7.5,0.0,6.9,1626164 - 203462 - 203458 - 203141 - 203933,"Booker,Devin - Goodwin,Archie - Len,Alex - Teletovic,Mirza - Warren,TJ",21.9,12.0
6899,11.0,4.0,5.0,3.0,0.0,1626164 - 203462 - 203141 - 200782 - 203933,"Booker,Devin - Goodwin,Archie - Teletovic,Mirza - Tucker,PJ - Warren,TJ",6.0,11.0
6900,9.0,6.0,5.0,0.0,1.0,1626164 - 203462 - 203141 - 200782 - 1626210,"Booker,Devin - Goodwin,Archie - Teletovic,Mirza - Tucker,PJ - Williams,Alan",15.0,17.0
6901,16.0,3.2,10.0,3.2,8.0,2199 - 202688 - 101179 - 203141 - 203933,"Chandler,Tyson - Knight,Brandon - Price,Ronnie - Teletovic,Mirza - Warren,TJ",19.2,17.2
6902,8.0,2.0,5.0,0.0,2.0,203462 - 203111 - 203458 - 203141 - 200782,"Goodwin,Archie - Johnson,Orlando - Len,Alex - Teletovic,Mirza - Tucker,PJ",12.0,9.0
6903,32.8,11.2,20.0,4.8,6.4,202688 - 203458 - 101179 - 203141 - 200782,"Knight,Brandon - Len,Alex - Price,Ronnie - Teletovic,Mirza - Tucker,PJ",31.2,36.0
6904,28.2,4.2,14.4,4.8,7.8,202339 - 2199 - 202688 - 203141 - 200782,"Bledsoe,Eric - Chandler,Tyson - Knight,Brandon - Teletovic,Mirza - Tucker,PJ",34.2,30.0
6905,15.9,2.1,7.2,2.1,0.9,202339 - 203458 - 202720 - 101179 - 203933,"Bledsoe,Eric - Len,Alex - Leuer,Jon - Price,Ronnie - Warren,TJ",17.1,24.0
6906,11.2,8.0,9.6,1.2,2.0,1626164 - 201978 - 202720 - 101179 - 203141,"Booker,Devin - Budinger,Chase - Leuer,Jon - Price,Ronnie - Teletovic,Mirza",15.2,17.2
6907,8.0,2.0,4.8,0.0,1.0,1626164 - 2199 - 203462 - 101179 - 203141,"Booker,Devin - Chandler,Tyson - Goodwin,Archie - Price,Ronnie - Teletovic,Mirza",11.0,4.0
6908,16.8,20.3,16.8,2.8,9.8,1626164 - 203462 - 203458 - 202693 - 200782,"Booker,Devin - Goodwin,Archie - Len,Alex - Morris,Markieff - Tucker,PJ",35.0,30.1
6909,11.1,2.1,7.2,0.0,0.9,203462 - 203458 - 202693 - 200782 - 201603,"Goodwin,Archie - Len,Alex - Morris,Markieff - Tucker,PJ - Weems,Sonny",13.8,12.9
6910,22.2,6.0,14.4,3.0,7.2,203458 - 202720 - 101179 - 203933 - 201603,"Len,Alex - Leuer,Jon - Price,Ronnie - Warren,TJ - Weems,Sonny",25.2,25.2
6911,7.0,2.0,4.6,1.0,3.0,1626164 - 2199 - 202693 - 203933 - 201603,"Booker,Devin - Chandler,Tyson - Morris,Markieff - Warren,TJ - Weems,Sonny",11.0,8.0
6912,6.0,0.0,4.6,0.0,1.0,1626164 - 203462 - 202688 - 203141 - 200782,"Booker,Devin - Goodwin,Archie - Knight,Brandon - Teletovic,Mirza - Tucker,PJ",15.0,10.0
6913,27.0,7.2,13.8,3.0,1.8,2199 - 202688 - 101179 - 203141 - 200782,"Chandler,Tyson - Knight,Brandon - Price,Ronnie - Teletovic,Mirza - Tucker,PJ",44.4,28.2
6914,10.0,2.0,4.6,3.0,1.0,2199 - 101179 - 203141 - 203933 - 201603,"Chandler,Tyson - Price,Ronnie - Teletovic,Mirza - Warren,TJ - Weems,Sonny",9.0,10.0
6915,31.8,1.8,13.8,4.8,1.2,202688 - 202720 - 101179 - 203141 - 203933,"Knight,Brandon - Leuer,Jon - Price,Ronnie - Teletovic,Mirza - Warren,TJ",36.0,36.0
6916,34.2,6.0,13.2,9.0,1.2,202339 - 202688 - 203458 - 202693 - 203933,"Bledsoe,Eric - Knight,Brandon - Len,Alex - Morris,Markieff - Warren,TJ",34.8,33.0
6917,9.9,6.9,6.6,0.0,3.0,202339 - 202688 - 202720 - 101179 - 203141,"Bledsoe,Eric - Knight,Brandon - Leuer,Jon - Price,Ronnie - Teletovic,Mirza",15.9,21.9
6918,9.0,0.0,4.4,2.0,3.0,202339 - 202688 - 202720 - 200782 - 203933,"Bledsoe,Eric - Knight,Brandon - Leuer,Jon - Tucker,PJ - Warren,TJ",10.0,14.0
6919,21.0,4.8,13.2,3.0,6.0,1626164 - 202688 - 203458 - 202720 - 203933,"Booker,Devin - Knight,Brandon - Len,Alex - Leuer,Jon - Warren,TJ",33.6,19.8
6920,7.0,1.0,4.4,1.0,2.0,203485 - 2199 - 203462 - 202693 - 200782,"Brown,Lorenzo - Chandler,Tyson - Goodwin,Archie - Morris,Markieff - Tucker,PJ",19.0,7.0
6921,11.0,0.0,4.4,2.0,1.0,2199 - 203462 - 203111 - 202693 - 200782,"Chandler,Tyson - Goodwin,Archie - Johnson,Orlando - Morris,Markieff - Tucker,PJ",9.0,8.0
6922,7.0,2.0,4.4,2.0,2.0,203462 - 202688 - 202720 - 202693 - 200782,"Goodwin,Archie - Knight,Brandon - Leuer,Jon - Morris,Markieff - Tucker,PJ",10.0,10.0
6923,7.0,3.0,4.4,2.0,3.0,203462 - 203458 - 203515 - 203141 - 201603,"Goodwin,Archie - Len,Alex - Pressey,Phil - Teletovic,Mirza - Weems,Sonny",13.0,5.0
6924,12.9,3.9,6.6,3.0,3.0,202688 - 202693 - 203141 - 200782 - 203933,"Knight,Brandon - Morris,Markieff - Teletovic,Mirza - Tucker,PJ - Warren,TJ",12.0,20.1
6925,6.0,0.0,4.2,0.0,1.0,202339 - 1626164 - 203458 - 202720 - 200782,"Bledsoe,Eric - Booker,Devin - Len,Alex - Leuer,Jon - Tucker,PJ",5.0,11.0
6926,8.0,2.0,4.2,2.0,1.0,1626164 - 201978 - 101179 - 203141 - 200782,"Booker,Devin - Budinger,Chase - Price,Ronnie - Teletovic,Mirza - Tucker,PJ",10.0,5.0
6927,7.0,2.0,4.2,2.0,2.0,1626164 - 202688 - 203458 - 101179 - 200782,"Booker,Devin - Knight,Brandon - Len,Alex - Price,Ronnie - Tucker,PJ",12.0,4.0
6928,15.2,3.2,8.4,3.2,3.2,1626164 - 202688 - 202720 - 101179 - 203141,"Booker,Devin - Knight,Brandon - Leuer,Jon - Price,Ronnie - Teletovic,Mirza",16.8,18.0
6929,11.1,0.0,6.3,2.1,2.1,203098 - 202720 - 101179 - 203141 - 200782,"Jenkins,John - Leuer,Jon - Price,Ronnie - Teletovic,Mirza - Tucker,PJ",12.9,9.9
6930,16.0,13.0,10.0,2.0,5.0,202339 - 202688 - 202693 - 200782 - 203933,"Bledsoe,Eric - Knight,Brandon - Morris,Markieff - Tucker,PJ - Warren,TJ",22.0,25.0
6931,8.0,3.0,4.0,1.0,1.0,202339 - 202693 - 101179 - 203141 - 200782,"Bledsoe,Eric - Morris,Markieff - Price,Ronnie - Teletovic,Mirza - Tucker,PJ",7.0,11.0
6932,8.0,2.0,4.0,0.0,0.0,1626164 - 2199 - 202688 - 203141 - 203933,"Booker,Devin - Chandler,Tyson - Knight,Brandon - Teletovic,Mirza - Warren,TJ",8.0,7.0
6933,17.0,10.0,10.0,0.0,4.0,1626164 - 202688 - 202720 - 200782 - 203933,"Booker,Devin - Knight,Brandon - Leuer,Jon - Tucker,PJ - Warren,TJ",24.0,31.0
6934,6.0,0.0,4.0,1.0,2.0,1626164 - 203458 - 202693 - 200782 - 203933,"Booker,Devin - Len,Alex - Morris,Markieff - Tucker,PJ - Warren,TJ",10.0,10.0
6935,9.0,0.0,4.0,2.0,3.0,202688 - 202720 - 202693 - 203933 - 201603,"Knight,Brandon - Leuer,Jon - Morris,Markieff - Warren,TJ - Weems,Sonny",9.0,9.0
6936,21.0,6.0,9.5,3.0,1.0,202339 - 202688 - 202720 - 203141 - 203933,"Bledsoe,Eric - Knight,Brandon - Leuer,Jon - Teletovic,Mirza - Warren,TJ",21.0,22.0
6937,11.1,0.0,5.7,2.1,2.1,1626164 - 201978 - 202688 - 203458 - 203141,"Booker,Devin - Budinger,Chase - Knight,Brandon - Len,Alex - Teletovic,Mirza",21.0,12.0
6938,7.0,2.0,3.8,2.0,3.0,1626164 - 203462 - 202720 - 203141 - 200782,"Booker,Devin - Goodwin,Archie - Leuer,Jon - Teletovic,Mirza - Tucker,PJ",10.0,4.0
6939,7.0,1.0,3.8,0.0,1.0,201978 - 2199 - 203462 - 203098 - 203141,"Budinger,Chase - Chandler,Tyson - Goodwin,Archie - Jenkins,John - Teletovic,Mirza",8.0,15.0
6940,6.0,0.0,3.8,0.0,1.0,201978 - 202688 - 202720 - 101179 - 203141,"Budinger,Chase - Knight,Brandon - Leuer,Jon - Price,Ronnie - Teletovic,Mirza",11.0,9.0
6941,12.0,0.0,7.6,2.0,4.0,2199 - 202688 - 203458 - 101179 - 200782,"Chandler,Tyson - Knight,Brandon - Len,Alex - Price,Ronnie - Tucker,PJ",13.2,12.0
6942,20.0,6.0,9.5,4.0,2.0,203462 - 203098 - 203458 - 203141 - 200782,"Goodwin,Archie - Jenkins,John - Len,Alex - Teletovic,Mirza - Tucker,PJ",19.0,25.0
6943,6.0,0.0,3.8,0.0,3.0,203098 - 202688 - 203458 - 101179 - 200782,"Jenkins,John - Knight,Brandon - Len,Alex - Price,Ronnie - Tucker,PJ",9.0,8.0
6944,5.0,4.0,3.8,0.0,1.0,202688 - 202720 - 203141 - 200782 - 203933,"Knight,Brandon - Leuer,Jon - Teletovic,Mirza - Tucker,PJ - Warren,TJ",7.0,8.0
6945,13.2,2.0,7.2,3.2,3.2,202339 - 1626164 - 203458 - 203141 - 203933,"Bledsoe,Eric - Booker,Devin - Len,Alex - Teletovic,Mirza - Warren,TJ",16.4,3.2
6946,31.2,8.8,14.4,7.2,6.4,202339 - 202688 - 203458 - 203141 - 203933,"Bledsoe,Eric - Knight,Brandon - Len,Alex - Teletovic,Mirza - Warren,TJ",34.4,40.8
6947,21.0,3.0,10.8,1.8,4.8,202339 - 202688 - 202720 - 202693 - 203933,"Bledsoe,Eric - Knight,Brandon - Leuer,Jon - Morris,Markieff - Warren,TJ",15.6,28.8
6948,14.1,3.0,5.4,2.1,0.0,1626164 - 203462 - 203458 - 203141 - 1626210,"Booker,Devin - Goodwin,Archie - Len,Alex - Teletovic,Mirza - Williams,Alan",13.2,23.1
6949,11.2,6.0,6.8,0.0,0.0,202339 - 203462 - 203458 - 202720 - 200782,"Bledsoe,Eric - Goodwin,Archie - Len,Alex - Leuer,Jon - Tucker,PJ",16.0,12.0
6950,13.2,3.2,6.8,0.0,3.2,202339 - 203458 - 101179 - 203141 - 200782,"Bledsoe,Eric - Len,Alex - Price,Ronnie - Teletovic,Mirza - Tucker,PJ",13.2,15.2
6951,8.1,2.1,5.1,0.0,0.0,1626164 - 201978 - 203458 - 202720 - 101179,"Booker,Devin - Budinger,Chase - Len,Alex - Leuer,Jon - Price,Ronnie",9.0,5.1
6952,9.9,0.0,4.8,0.9,0.0,202339 - 203462 - 203458 - 202693 - 200782,"Bledsoe,Eric - Goodwin,Archie - Len,Alex - Morris,Markieff - Tucker,PJ",15.0,11.1
6953,6.9,3.9,4.8,0.0,2.1,1626164 - 203458 - 203141 - 200782 - 201603,"Booker,Devin - Len,Alex - Teletovic,Mirza - Tucker,PJ - Weems,Sonny",22.2,8.1
6954,32.4,1.8,13.5,2.7,3.6,202339 - 2199 - 202688 - 203141 - 203933,"Bledsoe,Eric - Chandler,Tyson - Knight,Brandon - Teletovic,Mirza - Warren,TJ",36.0,35.1
6955,6.0,6.9,4.5,0.9,0.9,1626164 - 203458 - 202720 - 101179 - 203933,"Booker,Devin - Len,Alex - Leuer,Jon - Price,Ronnie - Warren,TJ",9.0,12.9
6956,8.1,0.0,4.5,0.0,2.1,201978 - 203462 - 203458 - 101179 - 203141,"Budinger,Chase - Goodwin,Archie - Len,Alex - Price,Ronnie - Teletovic,Mirza",10.2,8.1
6957,11.2,6.0,6.0,3.2,2.0,202688 - 202720 - 101179 - 203141 - 200782,"Knight,Brandon - Leuer,Jon - Price,Ronnie - Teletovic,Mirza - Tucker,PJ",4.8,10.0
6958,14.0,3.2,5.6,1.2,2.0,202339 - 1626164 - 202688 - 202720 - 203141,"Bledsoe,Eric - Booker,Devin - Knight,Brandon - Leuer,Jon - Teletovic,Mirza",13.2,17.2
6959,11.0,2.0,7.0,0.0,7.0,202339 - 2199 - 202688 - 202720 - 203933,"Bledsoe,Eric - Chandler,Tyson - Knight,Brandon - Leuer,Jon - Warren,TJ",15.0,11.0
6960,8.1,0.0,4.2,0.9,0.0,202688 - 203458 - 101179 - 200782 - 203933,"Knight,Brandon - Len,Alex - Price,Ronnie - Tucker,PJ - Warren,TJ",14.1,5.1
6961,6.0,5.1,3.9,0.9,0.9,1626164 - 2199 - 202693 - 200782 - 201603,"Booker,Devin - Chandler,Tyson - Morris,Markieff - Tucker,PJ - Weems,Sonny",14.1,8.1
6962,9.2,4.0,4.8,3.2,3.2,203462 - 203458 - 101179 - 203141 - 200782,"Goodwin,Archie - Len,Alex - Price,Ronnie - Teletovic,Mirza - Tucker,PJ",18.0,8.0
